Key,Category,Description,Thumbnail URL,Video URL,Width,Height,Container,First Frame URL,Type
VAFOFynjYR8,Technology & AI,chat message digital animation hd,https://video-public.canva.com/VAFOFynjYR8/v/589fc8146b.jpg,https://video-public.canva.com/VAFOFynjYR8/v/b09574ea34.mp4,200,114,,,
VAEuEyCPJnQ,General Interest,Young businesswoman chats with colleagues during virtual meeting,https://video-public.canva.com/VAEuEyCPJnQ/v/306316d395.jpg,https://video-public.canva.com/VAEuEyCPJnQ/v/21888d6e8c.mp4,200,114,,,
VAEYpKhKKhE,General Interest,Call calling chatting,https://video-public.canva.com/VAEYpKhKKhE/v/1af3a5cd4a.jpg,https://video-public.canva.com/VAEYpKhKKhE/v/8129b7ae4a.mp4,200,106,,,
VAEQl-1uurY,General Interest,Anonymous chat chatting,https://video-public.canva.com/VAEQl-1uurY/v/998a8a3d9a.jpg,https://video-public.canva.com/VAEQl-1uurY/v/fb3696617f.mp4,200,106,,,
VAEYpOWrQ10,General Interest,Call calling chatting,https://video-public.canva.com/VAEYpOWrQ10/v/e14254aa49.jpg,https://video-public.canva.com/VAEYpOWrQ10/v/fd0bac147b.mp4,200,106,,,
VAFNQFzWAKQ,Digital Communication,Close-up typing on mobile phone,https://video-public.canva.com/VAFNQFzWAKQ/v/b62aaf9ed2.jpg,https://video-public.canva.com/VAFNQFzWAKQ/v/f78761f7db.mp4,200,106,,,
VAEQZqvT4bs,General Interest,Chatting close up closeup,https://video-public.canva.com/VAEQZqvT4bs/v/0b49e50e81.jpg,https://video-public.canva.com/VAEQZqvT4bs/v/c14d4e21c2.mp4,200,114,,,
VAFVMDJKzcA,Technology & AI,Searching for information by querying robots . AI automatic answering system. Help give advice to customers.,https://video-public.canva.com/VAFVMDJKzcA/v/5871cee09b.jpg,https://video-public.canva.com/VAFVMDJKzcA/v/7a4c66501f.mp4,200,114,,,
VAEB8h235-U,Digital Communication,Phone message Social network: Chat Background,https://video-public.canva.com/VAEB8h235-U/v/341ef4b987.jpg,https://video-public.canva.com/VAEB8h235-U/v/4708c25709.mp4,202,114,,,
VAEGpwDuH4c,General Interest,Chat,https://video-public.canva.com/VAEGpwDuH4c/v/949d16e434.jpg,https://video-public.canva.com/VAEGpwDuH4c/v/1e05509a11.mp4,202,114,,,
VAEDURs9WmY,General Interest,Texting Chat massenger,https://video-public.canva.com/VAEDURs9WmY/v/17de73fc09.jpg,https://video-public.canva.com/VAEDURs9WmY/v/994bf323fa.mp4,202,114,,,
VAEDNR7cBMk,General Interest,Texting Chat massenger,https://video-public.canva.com/VAEDNR7cBMk/v/f408cce6b6.jpg,https://video-public.canva.com/VAEDNR7cBMk/v/28276277aa.mp4,202,114,,,
VAECXHYSJSk,Digital Communication,Caucasian cellphone chatting,https://video-public.canva.com/VAECXHYSJSk/v/c1ac174f3b.jpg,https://video-public.canva.com/VAECXHYSJSk/v/70d8bdfb64.mp4,200,114,,,
VAEtLKv--Hk,Technology & AI,Chat communication digital,https://video-public.canva.com/VAEtLKv--Hk/v/4c7c3f7dc5.jpg,https://video-public.canva.com/VAEtLKv--Hk/v/46551f6525.mp4,200,114,,,
VAEYpvk6yz0,General Interest,African chatting colorful,https://video-public.canva.com/VAEYpvk6yz0/v/6c537c3b0d.jpg,https://video-public.canva.com/VAEYpvk6yz0/v/d27d7ad97f.mp4,200,106,,,
VADbyPdhQY0,General Interest,Tech keyboard business,https://video-public.canva.com/VADbyPdhQY0/v/8167d4b92e.jpg,https://video-public.canva.com/VADbyPdhQY0/v/fd4b4755a2.mp4,202,114,,,
VAEc7_QRdMQ,Art & Culture,Business business meeting business startup,https://video-public.canva.com/VAEc7_QRdMQ/v/7380fb5851.jpg,https://video-public.canva.com/VAEc7_QRdMQ/v/7deb1d9070.mp4,200,114,,,
VAEBJgN4xPU,General Interest,Japanese business man giving business card.,https://video-public.canva.com/VAEBJgN4xPU/v/a4a9e8f52f.jpg,https://video-public.canva.com/VAEBJgN4xPU/v/723d181c98.mp4,202,114,,,
VAEBesp6WU8,General Interest,Business Background (Loopable),https://video-public.canva.com/VAEBesp6WU8/v/1504c56ac6.jpg,https://video-public.canva.com/VAEBesp6WU8/v/294c0e8a69.mp4,202,114,,,
VAEYzzjKdzU,General Interest,Business center busy chatting,https://video-public.canva.com/VAEYzzjKdzU/v/8e82a4d91e.jpg,https://video-public.canva.com/VAEYzzjKdzU/v/07af6fe939.mp4,200,114,,,
VAEWLnasE5Q,General Interest,Business business meeting café,https://video-public.canva.com/VAEWLnasE5Q/v/1b19c2f717.jpg,https://video-public.canva.com/VAEWLnasE5Q/v/f29a8a5f9d.mp4,200,114,,,
VAEDfwpOmdQ,General Interest,Business computer computer laptop,https://video-public.canva.com/VAEDfwpOmdQ/v/1890173bf7.jpg,https://video-public.canva.com/VAEDfwpOmdQ/v/790eaeec81.mp4,200,114,,,
VAEkGj9Zma8,General Interest,Business business conference colleagues,https://video-public.canva.com/VAEkGj9Zma8/v/9422219eb9.jpg,https://video-public.canva.com/VAEkGj9Zma8/v/a8a24bd6af.mp4,200,114,,,
VAECwMPM2lQ,General Interest,Business,https://video-public.canva.com/VAECwMPM2lQ/v/b1a0b3df98.jpg,https://video-public.canva.com/VAECwMPM2lQ/v/68b2700504.mp4,202,114,,,
VAEfd28aQw8,General Interest,Adult business busy,https://video-public.canva.com/VAEfd28aQw8/v/42a3078a11.jpg,https://video-public.canva.com/VAEfd28aQw8/v/9dd886f74b.mp4,200,114,,,
VAEQ7jGMjws,General Interest,Agency business Business team,https://video-public.canva.com/VAEQ7jGMjws/v/1458aea916.jpg,https://video-public.canva.com/VAEQ7jGMjws/v/0fce7f1275.mp4,200,114,,,
VAEvzlPqxqI,General Interest,Blogging and social media business contemporary,https://video-public.canva.com/VAEvzlPqxqI/v/4546c65b33.jpg,https://video-public.canva.com/VAEvzlPqxqI/v/4a3eead54d.mp4,200,114,,,
VAEWLgbLOIM,General Interest,Business business meeting café,https://video-public.canva.com/VAEWLgbLOIM/v/75ce933f43.jpg,https://video-public.canva.com/VAEWLgbLOIM/v/7b575bbbc5.mp4,200,114,,,
VAEkG4HsD8I,General Interest,Business business conference colleagues,https://video-public.canva.com/VAEkG4HsD8I/v/2da183a49a.jpg,https://video-public.canva.com/VAEkG4HsD8I/v/a272de0345.mp4,200,114,,,
VAECtMdgrqs,General Interest,Japanese Business Apology,https://video-public.canva.com/VAECtMdgrqs/v/c0d90560c5.jpg,https://video-public.canva.com/VAECtMdgrqs/v/f7ec36a43c.mp4,202,114,,,
VAEuT0WaHF0,General Interest,Business businesswoman busy,https://video-public.canva.com/VAEuT0WaHF0/v/b9237e869a.jpg,https://video-public.canva.com/VAEuT0WaHF0/v/4be60bf87a.mp4,200,114,,,
VAECxKuF1D8,Data Analytics,Rising Business Graph,https://video-public.canva.com/VAECxKuF1D8/v/ffd56d4ac7.jpg,https://video-public.canva.com/VAECxKuF1D8/v/14d457e557.mp4,202,114,,,
VAEBnzldL2k,Data Analytics,Business Graph,https://video-public.canva.com/VAEBnzldL2k/v/83101f215b.jpg,https://video-public.canva.com/VAEBnzldL2k/v/7a18b563d9.mp4,202,114,,,
VAEBm6fAx4g,Data Analytics,Rising graph,https://video-public.canva.com/VAEBm6fAx4g/v/1af28194bc.jpg,https://video-public.canva.com/VAEBm6fAx4g/v/3f0e1b0bc8.mp4,202,114,,,
VAEBaOlnJG8,Data Analytics,Infographics Bar Graph,https://video-public.canva.com/VAEBaOlnJG8/v/8ccc39f33c.jpg,https://video-public.canva.com/VAEBaOlnJG8/v/42369f7067.mp4,202,114,,,
VAECBdoIsC8,Finance & Economy,Stock Graph Price,https://video-public.canva.com/VAECBdoIsC8/v/b286d9596b.jpg,https://video-public.canva.com/VAECBdoIsC8/v/8cb7de1e30.mp4,202,114,,,
VAExcFSDz-s,Data Analytics,Financial Data Analysis - 4K Resolution,https://video-public.canva.com/VAExcFSDz-s/v/7963216502.jpg,https://video-public.canva.com/VAExcFSDz-s/v/1e82174288.mp4,114,200,,,
VAEDxse2IVM,Data Analytics,Graph Loss 01,https://video-public.canva.com/VAEDxse2IVM/v/789f81a6c6.jpg,https://video-public.canva.com/VAEDxse2IVM/v/607fffebda.mp4,202,114,,,
VAEBGJBgpQs,Art & Culture,Falling Chart,https://video-public.canva.com/VAEBGJBgpQs/v/d2a8683185.jpg,https://video-public.canva.com/VAEBGJBgpQs/v/959914f9d3.mp4,202,114,,,
VAFTY16ThvA,Data Analytics,Graph sales growth,https://video-public.canva.com/VAFTY16ThvA/v/aa66a3e75f.jpg,https://video-public.canva.com/VAFTY16ThvA/v/21721a7362.mp4,200,114,,,
VAEHntp6UHU,Art & Culture,Eighty percent Pie chart with various economic finances graph.(no text),https://video-public.canva.com/VAEHntp6UHU/v/3629a484ab.jpg,https://video-public.canva.com/VAEHntp6UHU/v/05b3d5b104.mp4,202,114,,,
VAEjzh4gvfU,Art & Culture,Charts and graphs,https://video-public.canva.com/VAEjzh4gvfU/v/d041cf6d63.jpg,https://video-public.canva.com/VAEjzh4gvfU/v/460eddb92b.mp4,202,114,,,
VAEC3OszEKQ,Data Analytics,House Prices Graph,https://video-public.canva.com/VAEC3OszEKQ/v/de0c8490a8.jpg,https://video-public.canva.com/VAEC3OszEKQ/v/6f5533c03c.mp4,202,114,,,
VAEJipjZ7fk,Finance & Economy,Trading graphs with numbers and moving indicators. Table of stock exchange market indices,https://video-public.canva.com/VAEJipjZ7fk/v/9b64efcb2d.jpg,https://video-public.canva.com/VAEJipjZ7fk/v/0b98be4fec.mp4,202,114,,,
VAEDEjsd9Ds,Technology & AI,Bar graph...3D render...,https://video-public.canva.com/VAEDEjsd9Ds/v/88f323c979.jpg,https://video-public.canva.com/VAEDEjsd9Ds/v/0f77332fa0.mp4,202,114,,,
VAEODSAANEU,Data Analytics,dimension graph blue,https://video-public.canva.com/VAEODSAANEU/v/4a6e7dbd7a.jpg,https://video-public.canva.com/VAEODSAANEU/v/124d1193ed.mp4,202,114,,,
VAEDizNKis4,Technology & AI,Financial advisor explaining investment graphs to Investor,https://video-public.canva.com/VAEDizNKis4/v/a6b2abb198.jpg,https://video-public.canva.com/VAEDizNKis4/v/4099ce36d0.mp4,202,114,,,
VAECaQlzI8w,Data Analytics,Business graph,https://video-public.canva.com/VAECaQlzI8w/v/142a09072b.jpg,https://video-public.canva.com/VAECaQlzI8w/v/b68be88fc7.mp4,202,114,,,
VAENXWgmoQ8,General Interest,Money in female hands,https://video-public.canva.com/VAENXWgmoQ8/v/389b5933bc.jpg,https://video-public.canva.com/VAENXWgmoQ8/v/543d08e448.mp4,202,114,,,
VAEHw1vr5j0,General Interest,Printing dollar bill money. Loop,https://video-public.canva.com/VAEHw1vr5j0/v/b3e7f844ac.jpg,https://video-public.canva.com/VAEHw1vr5j0/v/c0bade06f2.mp4,202,114,,,
VAEMDEAFGnw,General Interest,Money dollars burn on a brick background,https://video-public.canva.com/VAEMDEAFGnw/v/f8ba401031.jpg,https://video-public.canva.com/VAEMDEAFGnw/v/a13e70cd6d.mp4,202,114,,,
VAEd1iYbJq8,General Interest,Joyful girl counting money in office. Businesswoman receiving salary in cash,https://video-public.canva.com/VAEd1iYbJq8/v/fe495dd137.jpg,https://video-public.canva.com/VAEd1iYbJq8/v/81c544931b.mp4,202,114,,,
VAEBoHgMh1g,General Interest,"Loopable, American Money Falling",https://video-public.canva.com/VAEBoHgMh1g/v/6f68bdcdd4.jpg,https://video-public.canva.com/VAEBoHgMh1g/v/f7fee1833c.mp4,202,114,,,
VAE-ablQrL8,Technology & AI,Black hair cash man,https://video-public.canva.com/VAE-ablQrL8/v/b651cf772f.jpg,https://video-public.canva.com/VAE-ablQrL8/v/6a4ba98218.mp4,200,106,,,
VAERtUYr0ZQ,General Interest,Counting man money,https://video-public.canva.com/VAERtUYr0ZQ/v/82358c6aee.jpg,https://video-public.canva.com/VAERtUYr0ZQ/v/6b6ef3fb81.mp4,200,106,,,
VAERF5Rg8zU,Finance & Economy,Accounting for money accounts arrest,https://video-public.canva.com/VAERF5Rg8zU/v/24a34b3338.jpg,https://video-public.canva.com/VAERF5Rg8zU/v/5023cb0a85.mp4,114,200,,,
VAERF7usbtI,Finance & Economy,Accounting for money accounts arrest,https://video-public.canva.com/VAERF7usbtI/v/574f9b33b7.jpg,https://video-public.canva.com/VAERF7usbtI/v/1e00770175.mp4,200,114,,,
VAFNE0sNQ6k,General Interest,A man counting money,https://video-public.canva.com/VAFNE0sNQ6k/v/c266a50d23.jpg,https://video-public.canva.com/VAFNE0sNQ6k/v/2b913a8862.mp4,200,114,,,
VAFHH5cBCs0,Art & Culture,Money Spawns cartoon,https://video-public.canva.com/VAFHH5cBCs0/v/53d622736c.jpg,https://video-public.canva.com/VAFHH5cBCs0/v/8ac244f814.mp4,200,200,,,
VAEdvIohFOc,General Interest,Young Business Lady Holding Money In Her Hands.,https://video-public.canva.com/VAEdvIohFOc/v/911b3b1484.jpg,https://video-public.canva.com/VAEdvIohFOc/v/d996e5bc72.mp4,202,114,,,
VAEHy0y4llg,General Interest,Rotating Money,https://video-public.canva.com/VAEHy0y4llg/v/1d141dac2b.jpg,https://video-public.canva.com/VAEHy0y4llg/v/703359da52.mp4,202,114,,,
VAEN0BXiHY0,General Interest,Stack of Money,https://video-public.canva.com/VAEN0BXiHY0/v/fc3ad17f6b.jpg,https://video-public.canva.com/VAEN0BXiHY0/v/9bdbdab1d4.mp4,202,114,,,
VAEHuREXh08,General Interest,Money background,https://video-public.canva.com/VAEHuREXh08/v/4772c42059.jpg,https://video-public.canva.com/VAEHuREXh08/v/9633bae383.mp4,202,114,,,
VAERFyUtbvA,Finance & Economy,Accounting for money accounts arrest,https://video-public.canva.com/VAERFyUtbvA/v/5ac4952e28.jpg,https://video-public.canva.com/VAERFyUtbvA/v/7412d08b9a.mp4,114,200,,,
VAEA9-iSB5A,General Interest,Money falling,https://video-public.canva.com/VAEA9-iSB5A/v/9870880cd6.jpg,https://video-public.canva.com/VAEA9-iSB5A/v/cf39ad0002.mp4,202,114,,,
VAELzo-goRc,General Interest,Freedom from money Victory,https://video-public.canva.com/VAELzo-goRc/v/7f48e5eb24.jpg,https://video-public.canva.com/VAELzo-goRc/v/c0c9ded22a.mp4,202,114,,,
VAEjqOzEJqE,Travel & Geography,Friends traveling to the ocean sea,https://video-public.canva.com/VAEjqOzEJqE/v/8ee9c9540a.jpg,https://video-public.canva.com/VAEjqOzEJqE/v/be44af90c5.mp4,202,114,,,
VAE6WveBQF8,Travel & Geography,Travel freshy,https://video-public.canva.com/VAE6WveBQF8/v/e99112d83d.jpg,https://video-public.canva.com/VAE6WveBQF8/v/b585fe2b2a.mp4,200,114,,,
VAECAKNtY1w,Technology & AI,"Traveler women walking across the airport terminal with suitcase in the Airport , Travel concept",https://video-public.canva.com/VAECAKNtY1w/v/ddae7b6438.jpg,https://video-public.canva.com/VAECAKNtY1w/v/9fffee7534.mp4,202,114,,,
VAEBCi0kHw0,Technology & AI,Panoramic view of Traveler Crowd at Airport Check In Counter Hall,https://video-public.canva.com/VAEBCi0kHw0/v/1ed85bd567.jpg,https://video-public.canva.com/VAEBCi0kHw0/v/b9c19a17f6.mp4,202,114,,,
VAEDaSTafxM,Technology & AI,Silhouettes passenger airport. Airline travel concept.,https://video-public.canva.com/VAEDaSTafxM/v/4031f1442c.jpg,https://video-public.canva.com/VAEDaSTafxM/v/d6be61e37b.mp4,202,114,,,
VAEFKx8lALw,Technology & AI,Air transport air travel airfield,https://video-public.canva.com/VAEFKx8lALw/v/25d8d9ac74.jpg,https://video-public.canva.com/VAEFKx8lALw/v/2cd4ba77ad.mp4,200,114,,,
VAFNWLk959o,Technology & AI,Mountain top trail,https://video-public.canva.com/VAFNWLk959o/v/d9905902c0.jpg,https://video-public.canva.com/VAFNWLk959o/v/0b4e8bd0b6.mp4,200,114,,,
VAE0yMwEC9U,Technology & AI,Air travel airplane airplane window,https://video-public.canva.com/VAE0yMwEC9U/v/6a3f48bc9b.jpg,https://video-public.canva.com/VAE0yMwEC9U/v/dc1ee0c271.mp4,200,114,,,
VAE6b62wPls,Travel & Geography,Solo traveller exploring Europe,https://video-public.canva.com/VAE6b62wPls/v/4e34a22b02.jpg,https://video-public.canva.com/VAE6b62wPls/v/1fed6a7ee4.mp4,200,114,,,
VAEJnWmUoHQ,Travel & Geography,Group of friends backpackers walking and traveling outdoor,https://video-public.canva.com/VAEJnWmUoHQ/v/e499109d1d.jpg,https://video-public.canva.com/VAEJnWmUoHQ/v/97cd44596a.mp4,202,114,,,
VAECZXx_EMQ,Technology & AI,Young man traveler hiking along mountain,https://video-public.canva.com/VAECZXx_EMQ/v/f3a0ff7aa5.jpg,https://video-public.canva.com/VAECZXx_EMQ/v/dba01fe5a7.mp4,202,114,,,
VAECUTON_0k,Technology & AI,Businesswoman travel at airport,https://video-public.canva.com/VAECUTON_0k/v/c5b3731c8f.jpg,https://video-public.canva.com/VAECUTON_0k/v/6f34a36037.mp4,202,114,,,
VAE5-LQOquE,Travel & Geography,Travel planning,https://video-public.canva.com/VAE5-LQOquE/v/9fa94116f9.jpg,https://video-public.canva.com/VAE5-LQOquE/v/5d9486df19.mp4,200,114,,,
VAEjYefDVQY,Technology & AI,Filming airplane window during travel - mobile camera point of view,https://video-public.canva.com/VAEjYefDVQY/v/16ad8ac291.jpg,https://video-public.canva.com/VAEjYefDVQY/v/1291267dd8.mp4,114,202,,,
VAFPl_R6nb4,Technology & AI,Lake mountains travel,https://video-public.canva.com/VAFPl_R6nb4/v/0d202fbdcb.jpg,https://video-public.canva.com/VAFPl_R6nb4/v/c32a88738b.mp4,200,114,,,
VAFSuSOnX4M,Travel & Geography,Canvadaytrippers  Vacation  Travel,https://video-public.canva.com/VAFSuSOnX4M/v/64f2e7020e.jpg,https://video-public.canva.com/VAFSuSOnX4M/v/958b9e6223.mp4,200,114,,,
VAEA4GfSmek,Technology & AI,Traveling Thailand,https://video-public.canva.com/VAEA4GfSmek/v/0862354925.jpg,https://video-public.canva.com/VAEA4GfSmek/v/310182af07.mp4,202,114,,,
VAELj9vNjP8,General Interest,4K India Flag,https://video-public.canva.com/VAELj9vNjP8/v/eabea166e7.jpg,https://video-public.canva.com/VAELj9vNjP8/v/0fcb85bf9e.mp4,202,114,,,
VAEDhV5AxnI,Technology & AI,"timelapse : Gateway of India Mumbai, India",https://video-public.canva.com/VAEDhV5AxnI/v/b419946cad.jpg,https://video-public.canva.com/VAEDhV5AxnI/v/a652477f00.mp4,202,114,,,
VAECPrymxyI,General Interest,India with National Flag,https://video-public.canva.com/VAECPrymxyI/v/6b48b70b00.jpg,https://video-public.canva.com/VAECPrymxyI/v/0c839850f1.mp4,202,114,,,
VAEC23Hyfh0,General Interest,India timelapse,https://video-public.canva.com/VAEC23Hyfh0/v/1a3ee9440d.jpg,https://video-public.canva.com/VAEC23Hyfh0/v/6304ca5965.mp4,202,114,,,
VAEdqMhCia8,Sports & Athletics,"Aerial view of New Delhi public transport system crossing neighborhood, India.",https://video-public.canva.com/VAEdqMhCia8/v/cadbf9b29f.jpg,https://video-public.canva.com/VAEdqMhCia8/v/ee3944bf65.mp4,202,114,,,
VAE_ikcq7xM,General Interest,Blue sky flag india,https://video-public.canva.com/VAE_ikcq7xM/v/c93caaf9bf.jpg,https://video-public.canva.com/VAE_ikcq7xM/v/6c0d7d7d47.mp4,200,114,,,
VAEBqjnoBUc,General Interest,"Taj Mahal, India",https://video-public.canva.com/VAEBqjnoBUc/v/86b1c2319e.jpg,https://video-public.canva.com/VAEBqjnoBUc/v/56141bc740.mp4,202,114,,,
VAEBda5805Q,General Interest,India Map And Indian Flag,https://video-public.canva.com/VAEBda5805Q/v/200b8f9941.jpg,https://video-public.canva.com/VAEBda5805Q/v/2f7199eeac.mp4,202,114,,,
VAEJ5n4520I,Travel & Geography,night illumination bangalore cityscape aerial panorama timelapse 4k india,https://video-public.canva.com/VAEJ5n4520I/v/f440f963d0.jpg,https://video-public.canva.com/VAEJ5n4520I/v/c8e81d2db1.mp4,202,114,,,
VAECbK_axQw,General Interest,"Red Fort Delhi, India",https://video-public.canva.com/VAECbK_axQw/v/8e33e0287e.jpg,https://video-public.canva.com/VAECbK_axQw/v/43f0457ad6.mp4,202,114,,,
VAEJ90rvXPs,General Interest,"Beautiful Palace of the Taj Mahal, Agra, India.",https://video-public.canva.com/VAEJ90rvXPs/v/c93194fa89.jpg,https://video-public.canva.com/VAEJ90rvXPs/v/b4a7b3d264.mp4,202,114,,,
VAEDhGx_rUo,Technology & AI,"Timelapse : Gateway of India Mumbai, India",https://video-public.canva.com/VAEDhGx_rUo/v/2ecd31f1fc.jpg,https://video-public.canva.com/VAEDhGx_rUo/v/c9c4f9971a.mp4,202,114,,,
VAEBjpWhZBE,Space Exploration,India from space,https://video-public.canva.com/VAEBjpWhZBE/v/24ec245a2a.jpg,https://video-public.canva.com/VAEBjpWhZBE/v/fd7f69922d.mp4,202,114,,,
VAEA5SHPBv0,General Interest,Waving Flag - India,https://video-public.canva.com/VAEA5SHPBv0/v/3cbae4d68f.jpg,https://video-public.canva.com/VAEA5SHPBv0/v/a1223f367b.mp4,202,114,,,
VAEDizJkNN4,General Interest,India Flag,https://video-public.canva.com/VAEDizJkNN4/v/aca690eb66.jpg,https://video-public.canva.com/VAEDizJkNN4/v/9020350cd9.mp4,202,114,,,
VAE2vvcbTsc,Festivals & Celebrations,Crowd festival high angle view,https://video-public.canva.com/VAE2vvcbTsc/v/4719025f4f.jpg,https://video-public.canva.com/VAE2vvcbTsc/v/1a780d0a9d.mp4,200,114,,,
VAFNbNgHwLo,Festivals & Celebrations,Lit-up temple for festival in India,https://video-public.canva.com/VAFNbNgHwLo/v/1b1ea0c92e.jpg,https://video-public.canva.com/VAFNbNgHwLo/v/9ad72e6548.mp4,200,114,,,
VAENeGsR5cw,Space Exploration,India From Space,https://video-public.canva.com/VAENeGsR5cw/v/2f16cec454.jpg,https://video-public.canva.com/VAENeGsR5cw/v/105014b6b5.mp4,202,114,,,
VAEC_kuqQgc,General Interest,Sixth Avenue & 50nd Street Manhattan,https://video-public.canva.com/VAEC_kuqQgc/v/8340a26773.jpg,https://video-public.canva.com/VAEC_kuqQgc/v/990dd081c5.mp4,202,114,,,
VAEBYBwx9x4,General Interest,New York Skyline Panorama,https://video-public.canva.com/VAEBYBwx9x4/v/926ea0e9d6.jpg,https://video-public.canva.com/VAEBYBwx9x4/v/0d1d8049f2.mp4,202,114,,,
VAECSCI7npM,General Interest,USA Flag,https://video-public.canva.com/VAECSCI7npM/v/9a17331382.jpg,https://video-public.canva.com/VAECSCI7npM/v/6584db40c7.mp4,202,114,,,
VAEA9yo-OAc,General Interest,AERIAL Statue of Liberty,https://video-public.canva.com/VAEA9yo-OAc/v/aa8dfb7f6a.jpg,https://video-public.canva.com/VAEA9yo-OAc/v/9c5c2eb762.mp4,202,114,,,
VAEDvNJot-I,Technology & AI,"USA Map with USA Flag, zoom in to USA terrain map from wide perspective view",https://video-public.canva.com/VAEDvNJot-I/v/fb20e64a07.jpg,https://video-public.canva.com/VAEDvNJot-I/v/5ed1898579.mp4,202,114,,,
VAECwwgt9wI,Travel & Geography,new york city,https://video-public.canva.com/VAECwwgt9wI/v/1a62341131.jpg,https://video-public.canva.com/VAECwwgt9wI/v/88e7b2ebad.mp4,202,114,,,
VAEK-NxVR78,General Interest,USA American Flag,https://video-public.canva.com/VAEK-NxVR78/v/ce3eaad8cd.jpg,https://video-public.canva.com/VAEK-NxVR78/v/dab57036ee.mp4,202,114,,,
VAEBUQwoxuI,General Interest,Time square. New York,https://video-public.canva.com/VAEBUQwoxuI/v/564fc0dd09.jpg,https://video-public.canva.com/VAEBUQwoxuI/v/fec44bd061.mp4,202,114,,,
VAEBTlWmzvE,General Interest,USA Flag,https://video-public.canva.com/VAEBTlWmzvE/v/17c2f6b76c.jpg,https://video-public.canva.com/VAEBTlWmzvE/v/da74a95bea.mp4,202,114,,,
VAEBYv3ehR8,General Interest,Manhattan bridge,https://video-public.canva.com/VAEBYv3ehR8/v/7d0788452b.jpg,https://video-public.canva.com/VAEBYv3ehR8/v/d56eba0962.mp4,202,114,,,
VAEJ3zOWklg,Travel & Geography,Detroit Michigan Cityscape Aerial view USA,https://video-public.canva.com/VAEJ3zOWklg/v/10797a0044.jpg,https://video-public.canva.com/VAEJ3zOWklg/v/b28995cc80.mp4,202,114,,,
VAEBYWPWK8c,General Interest,New York street,https://video-public.canva.com/VAEBYWPWK8c/v/3f5f1a6c98.jpg,https://video-public.canva.com/VAEBYWPWK8c/v/b1dfbf307f.mp4,202,114,,,
VAEBj4XuCME,General Interest,New York street,https://video-public.canva.com/VAEBj4XuCME/v/c5779efba5.jpg,https://video-public.canva.com/VAEBj4XuCME/v/9eec8bccab.mp4,202,114,,,
VAEDJU0_-60,Natural Landscapes,"WS Scenic view Miami Beach, Miami, Florida, USA",https://video-public.canva.com/VAEDJU0_-60/v/d18604eb47.jpg,https://video-public.canva.com/VAEDJU0_-60/v/dc60f5da2b.mp4,202,114,,,
VAEDaGDKyV8,General Interest,USA flag,https://video-public.canva.com/VAEDaGDKyV8/v/846376356f.jpg,https://video-public.canva.com/VAEDaGDKyV8/v/a547d27628.mp4,202,114,,,
VAEBynVG8G0,General Interest,"AERIAL Miami, Florida",https://video-public.canva.com/VAEBynVG8G0/v/e4363150fd.jpg,https://video-public.canva.com/VAEBynVG8G0/v/7ef5be2f00.mp4,202,114,,,
VAEBUKnyiGU,General Interest,Time square. New York,https://video-public.canva.com/VAEBUKnyiGU/v/3e8e46c5c0.jpg,https://video-public.canva.com/VAEBUKnyiGU/v/7f33c5cf98.mp4,202,114,,,
VAEKZm5uAGs,General Interest,Waving Flag of USA,https://video-public.canva.com/VAEKZm5uAGs/v/dc5ef5d130.jpg,https://video-public.canva.com/VAEKZm5uAGs/v/d89402ab36.mp4,202,114,,,
VAEBmsM-LQU,Education & Science,online education-business,https://video-public.canva.com/VAEBmsM-LQU/v/aae70c8446.jpg,https://video-public.canva.com/VAEBmsM-LQU/v/a7f8ff656a.mp4,202,114,,,
VAEaTH3M4Fo,Education & Science,Schoolgirl watching online education class,https://video-public.canva.com/VAEaTH3M4Fo/v/f54f1f6a6b.jpg,https://video-public.canva.com/VAEaTH3M4Fo/v/844d90ff75.mp4,202,114,,,
VAECTPtS6pI,Education & Science,American School Education Activities Children Classes Presentation,https://video-public.canva.com/VAECTPtS6pI/v/fdfadf61a9.jpg,https://video-public.canva.com/VAECTPtS6pI/v/9d9e5da7fc.mp4,202,114,,,
VAEDQCximO4,Education & Science,Primary school - education in Latin America,https://video-public.canva.com/VAEDQCximO4/v/e42d3908ce.jpg,https://video-public.canva.com/VAEDQCximO4/v/ccfb5e75ea.mp4,202,114,,,
VAECIn3CP-w,Education & Science,STEM Education Terms,https://video-public.canva.com/VAECIn3CP-w/v/19f269d129.jpg,https://video-public.canva.com/VAECIn3CP-w/v/b35769301b.mp4,202,114,,,
VAEESirUPjc,General Interest,Concentrate desk educate,https://video-public.canva.com/VAEESirUPjc/v/9577bd2532.jpg,https://video-public.canva.com/VAEESirUPjc/v/34116b13d7.mp4,200,106,,,
VAEMrqIP0qw,Education & Science,Adult classes adult education adult learning,https://video-public.canva.com/VAEMrqIP0qw/v/357e71442c.jpg,https://video-public.canva.com/VAEMrqIP0qw/v/78d222a58a.mp4,200,114,,,
VAEiWDRtBQA,Education & Science,Classroom distance learning education,https://video-public.canva.com/VAEiWDRtBQA/v/ab5402de20.jpg,https://video-public.canva.com/VAEiWDRtBQA/v/3a1da2233d.mp4,200,106,,,
